title	date	journal	url	EMOBON_publication
“Candidatus Haloectosymbiotes riaformosensis” (Halobacteriaceae), an archaeal ectosymbiont of the hypersaline ciliate Platynematum salinarum	2014	Systematic and Applied Microbiology	https://doi.org/10.1016/j.syapm.2014.01.001	No
Description of Endozoicomonas ascidiicola sp. nov., isolated from Scandinavian ascidians	2016	Systematic and Applied Microbiology	https://doi.org/10.1016/j.syapm.2016.05.008	No
Abditibacterium utsteinense sp. nov., the first cultivated member of candidate phylum FBP, isolated from ice-free Antarctic soil samples	2018	Systematic and Applied Microbiology	https://doi.org/10.1016/j.syapm.2018.01.009	No
Enantiocomplementary inverting sec-alkylsulfatase activity in cyano- and thio-bacteria Synechococcus and Paracoccus spp.: selectivity enhancement by medium engineering	2009	Tetrahedron: Asymmetry	https://doi.org/10.1016/j.tetasy.2009.01.007	No
The others: our biased perspective of eukaryotic genomes	2014	Trends in Ecology  Evolution	https://doi.org/10.1016/j.tree.2014.03.006	No
Essential role of Bmp signaling and its positive feedback loop in the early cell fate evolution of chordates	2013	Developmental Biology	https://doi.org/10.1016/j.ydbio.2013.07.021	No
A safer, urea-based in situ hybridization method improves detection of gene expression in diverse animal species	2018	Developmental Biology	https://doi.org/10.1016/j.ydbio.2017.11.015	No
Cell shape changes during larval body plan development in Clytia hemisphaerica	2020	Developmental Biology	https://doi.org/10.1016/j.ydbio.2020.09.013	No
Altered actin cytoskeleton in ageing eggs of starfish affects fertilization process	2019	Experimental Cell Research	https://doi.org/10.1016/j.yexcr.2019.05.007	No
Congruence between nuclear and mitochondrial genes in Demospongiae: A new hypothesis for relationships within the G4 clade (Porifera: Demospongiae)	2012	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2011.09.016	No
Deep sequencing of small RNAs confirms an annelid affinity of Myzostomida	2012	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2012.03.017	No
Deep relationships of Rhizaria revealed by phylogenomics: A farewell to Haeckel’s Radiolaria	2013	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2012.12.011	No
Evolution of mitochondrial gene order in Annelida	2016	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2015.08.008	No
The Syllis gracilis species complex: A molecular approach to a difficult taxonomic problem (Annelida, Syllidae)	2017	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2016.12.036	No
Molecular phylogeny, morphology, and distribution of Polygordius (Polychaeta: Polygordiidae) in the Atlantic and Mediterranean	2018	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2018.06.039	No
A multigene phylogeny to infer the evolutionary history of Chaetocerotaceae (Bacillariophyta)	2019	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2019.106575	No
511 oral AVAILABILITY OF RADIOTHERAPY RESOURCES WORLDWIDE: THE IAEA DIRECTORY OF RADIOTHERAPY CENTRES (DIRAC)	2011	Radiotherapy and Oncology	https://doi.org/10.1016/s0167-8140(11)70633-8	No
Genomic Sequence Alignments	2008	Genomes, Browsers and Databases	https://doi.org/10.1017/cbo9780511754838.017	No
The influence of flow velocity and suspended particulate concentration on net prey capture rates by the scleractinian coral Balanophyllia europaea (Scleractinia: Dendrophylliidae)	2014	Journal of the Marine Biological Association of the United Kingdom	https://doi.org/10.1017/s0025315414000046	No
Five new records and one new species of Polycladida (Platyhelminthes) for the Cantabrian coast (North Atlantic) of the Iberian Peninsula	2014	Journal of the Marine Biological Association of the United Kingdom	https://doi.org/10.1017/s0025315414001106	No
First records of Amphidoma languida and Azadinium dexteroporum (Amphidomataceae, Dinophyceae) from the Irminger Sea off Iceland	2015	Marine Biodiversity Records	https://doi.org/10.1017/s1755267215001128	No
Global survey of antibiotic resistance genes in air	2018	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.1021/acs.est.8b02204	No
Microplastic Ingestion by Gelatinous Zooplankton May Lower Efficiency of the Biological Pump	2019	Environmental Science  Technology	https://doi.org/10.1021/acs.est.8b07174	No
X-ray Diffraction and Density Functional Theory Provide Insight into Vanadate Binding to Homohexameric Bromoperoxidase II and the Mechanism of Bromide Oxidation	2018	ACS Chemical Biology	https://doi.org/10.1021/acschembio.8b00041	No
CO2 mediation of adverse effects of seawater acidification in Calcidiscus leptoporus	2011	Geochemistry, Geophysics, Geosystems	https://doi.org/10.1029/2010gc003393	No
Current and Future Data Available in Japan	2013	Geophysical Monograph Series,Radiation Belts: Models and Standards	https://doi.org/10.1029/gm097p0217	No
O father where art thou? Paternity analyses in a natural population of the haploid–diploid seaweed Chondrus crispus	2014	Heredity	https://doi.org/10.1038/hdy.2014.82	No
Do hatchery-reared sea urchins pose a threat to genetic diversity in wild populations?	2016	Heredity	https://doi.org/10.1038/hdy.2015.109	No
Long telomeres are associated with clonality in wild populations of the fissiparous starfish Coscinasterias tenuispina	2015	Heredity	https://doi.org/10.1038/hdy.2015.43	No
Contrasting patterns of population structure and gene flow facilitate exploration of connectivity in two widely distributed temperate octocorals	2017	Heredity	https://doi.org/10.1038/hdy.2017.14	No
Global distribution patterns of distinct clades of the photosynthetic picoeukaryote Ostreococcus	2011	The ISME Journal	https://doi.org/10.1038/ismej.2010.209	No
Diversity of active marine picoeukaryotes in the Eastern Mediterranean Sea unveiled using photosystem-II psbA transcripts	2010	The ISME Journal	https://doi.org/10.1038/ismej.2010.25	No
Significant CO2 fixation by small prymnesiophytes in the subtropical and tropical northeast Atlantic Ocean	2010	The ISME Journal	https://doi.org/10.1038/ismej.2010.36	No
A new chlorophyll d-containing cyanobacterium: evidence for niche adaptation in the genus Acaryochloris	2010	The ISME Journal	https://doi.org/10.1038/ismej.2010.67	No
Phytoplankton distribution patterns in the northwestern Sargasso Sea revealed by small subunit rRNA genes from plastids	2011	The ISME Journal	https://doi.org/10.1038/ismej.2011.117	No
Individual genome assembly from complex community short-read metagenomic datasets	2011	The ISME Journal	https://doi.org/10.1038/ismej.2011.147	No
Composition of the summer photosynthetic pico and nanoplankton communities in the Beaufort Sea assessed by T-RFLP and sequences of the 18S rRNA gene from flow cytometry sorted samples	2012	The ISME Journal	https://doi.org/10.1038/ismej.2011.213	No
Genomic island genes in a coastal marine Synechococcus strain confer enhanced tolerance to copper and oxidative stress	2013	The ISME Journal	https://doi.org/10.1038/ismej.2012.175	No
Connecting thermal physiology and latitudinal niche partitioning in marine Synechococcus	2014	The ISME Journal	https://doi.org/10.1038/ismej.2013.228	No
Gene invasion in distant eukaryotic lineages: discovery of mutually exclusive genetic elements reveals marine biodiversity	2013	The ISME Journal	https://doi.org/10.1038/ismej.2013.70	No
Comparative genomics reveals surprising divergence of two closely related strains of uncultivated UCYN-A cyanobacteria	2014	The ISME Journal	https://doi.org/10.1038/ismej.2014.167	No
Iron bioavailability to phytoplankton: an empirical approach	2014	The ISME Journal	https://doi.org/10.1038/ismej.2014.199	No
Populations, not clones, are the unit of vibrio pathogenesis in naturally infected oysters	2014	The ISME Journal	https://doi.org/10.1038/ismej.2014.233	No
Environmental stability affects phenotypic evolution in a globally distributed marine picoplankton	2015	The ISME Journal	https://doi.org/10.1038/ismej.2015.102	No
Effects of low temperature on tropical and temperate isolates of marine Synechococcus	2015	The ISME Journal	https://doi.org/10.1038/ismej.2015.179	No
Genomic potential for nitrogen assimilation in uncultivated members of Prochlorococcus from an anoxic marine zone	2015	The ISME Journal	https://doi.org/10.1038/ismej.2015.21	No
Adaptive thermostability of light-harvesting complexes in marine picocyanobacteria	2016	The ISME Journal	https://doi.org/10.1038/ismej.2016.102	No
Ubiquitous marine bacterium inhibits diatom cell division	2016	The ISME Journal	https://doi.org/10.1038/ismej.2016.112	No
Diversity and oceanic distribution of prasinophytes clade VII, the dominant group of green algae in oceanic waters	2016	The ISME Journal	https://doi.org/10.1038/ismej.2016.120	No
Use of plankton-derived vitamin B1 precursors, especially thiazole-related precursor, by key marine picoeukaryotic phytoplankton	2016	The ISME Journal	https://doi.org/10.1038/ismej.2016.145	No
Temperature is a key factor in Micromonas–virus interactions	2017	The ISME Journal	https://doi.org/10.1038/ismej.2016.160	No
Diversity and oceanic distribution of the Parmales (Bolidophyceae), a picoplanktonic group closely related to diatoms	2016	The ISME Journal	https://doi.org/10.1038/ismej.2016.38	No
Photosystem I gene cassettes are present in marine virus genomes	2009	Nature	https://doi.org/10.1038/nature08284	No
Phylogenomics reveals deep molluscan relationships	2011	Nature	https://doi.org/10.1038/nature10382	No
Thermal biases and vulnerability to warming in the world’s marine fauna	2015	Nature	https://doi.org/10.1038/nature16144	No
Carbonate-sensitive phytotransferrin controls high-affinity iron uptake in diatoms	2018	Nature	https://doi.org/10.1038/nature25982	No
Temperature-related changes in polar cyanobacterial mat diversity and toxin production	2012	Nature Climate Change	https://doi.org/10.1038/nclimate1418	No
Variation in plastic responses of a globally distributed picoplankton species to ocean acidification	2012	Nature Climate Change	https://doi.org/10.1038/nclimate1774	No
Decrease in coccolithophore calcification and CO2 since the middle Miocene	2016	Nature Communications	https://doi.org/10.1038/ncomms10284	No
A role for diatom-like silicon transporters in calcifying coccolithophores	2016	Nature Communications	https://doi.org/10.1038/ncomms10543	No
Significant silicon accumulation by marine picocyanobacteria	2012	Nature Geoscience	https://doi.org/10.1038/ngeo1641	No
Two-step cell polarization in algal zygotes	2017	Nature Plants	https://doi.org/10.1038/nplants.2016.221	No
Grazer-induced transcriptomic and metabolomic response of the chain-forming diatom Skeletonema marinoi	2018	The ISME Journal	https://doi.org/10.1038/s41396-018-0094-0	No
Picoeukaryotes of the Micromonas genus: sentinels of a warming ocean	2018	The ISME Journal	https://doi.org/10.1038/s41396-018-0248-0	No
Taming chlorophylls by early eukaryotes underpinned algal interactions and the diversification of the eukaryotes on the oxygenated Earth	2019	The ISME Journal	https://doi.org/10.1038/s41396-019-0377-0	No
MRP3 is a sex determining gene in the diatom Pseudo-nitzschia multistriata	2018	Nature Communications	https://doi.org/10.1038/s41467-018-07496-0	No
Light sheet microscopy with acoustic sample confinement	2019	Nature Communications	https://doi.org/10.1038/s41467-019-08514-5	No
X-ray nanotomography of coccolithophores reveals that coccolith mass and segment number correlate with grid size	2019	Nature Communications	https://doi.org/10.1038/s41467-019-08635-x	No
Near-future CO2 levels impair the olfactory system of a marine fish	2018	Nature Climate Change	https://doi.org/10.1038/s41558-018-0224-8	No
Food web changes under ocean acidification promote herring larvae survival	2018	Nature Ecology  Evolution	https://doi.org/10.1038/s41559-018-0514-6	No
The genome of the jellyfish Clytia hemisphaerica and the evolution of the cnidarian life-cycle	2019	Nature Ecology & Evolution	https://doi.org/10.1038/s41559-019-0833-2	No
Genetic regulation of amphioxus somitogenesis informs the evolution of the vertebrate head mesoderm	2019	Nature Ecology  Evolution	https://doi.org/10.1038/s41559-019-0933-z	No
Structure of native lens connexin 46/50 intercellular channels by cryo-EM	2018	Nature	https://doi.org/10.1038/s41586-018-0786-7	No
Four high-quality draft genome assemblies of the marine heterotrophic nanoflagellate Cafeteria roenbergensis	2020	Scientific Data	https://doi.org/10.1038/s41597-020-0363-4	No
Stable isotopes reveal the effect of trawl fisheries on the diet of commercially exploited species	2017	Scientific Reports	https://doi.org/10.1038/s41598-017-06379-6	No
Chloropicophyceae, a new class of picophytoplanktonic prasinophytes	2017	Scientific Reports	https://doi.org/10.1038/s41598-017-12412-5	No
Pseudoalteromonas haloplanktis TAC125 produces 4-hydroxybenzoic acid that induces pyroptosis in human A459 lung adenocarcinoma cells	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-19536-2	No
Coupling molecular data and experimental crosses sheds light about species delineation: a case study with the genus Ciona	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-19811-2	No
Expanding the toolbox for cryopreservation of marine and freshwater diatoms	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-22460-0	No
Neurogenetic asymmetries in the catshark developing habenulae: mechanistic and evolutionary implications	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-22851-3	No
Integrative analysis of large scale transcriptome data draws a comprehensive landscape of Phaeodactylum tricornutum genome and evolutionary origin of diatoms	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-23106-x	No
Carboxythiazole is a key microbial nutrient currency and critical component of thiamin biosynthesis	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-24321-2	No
A novel species of the marine cyanobacterium Acaryochloris with a unique pigment content and lifestyle	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-27542-7	No
Reply to ‘Increased food supply mitigates ocean acidification effects on calcification but exacerbates effects on growth’	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-27670-0	No
High doses of CRISPR/Cas9 ribonucleoprotein efficiently induce gene knockout with low mosaicism in the hydrozoan Clytia hemisphaerica through microhomology-mediated deletion	2018	Scientific Reports	https://doi.org/10.1038/s41598-018-30188-0	No
Role of nutrient concentrations and water movement on diatom’s productivity in culture	2019	Scientific Reports	https://doi.org/10.1038/s41598-018-37611-6	No
Evolution and diversity of alpha-carbonic anhydrases in the mantle of the Mediterranean mussel (Mytilus galloprovincialis)	2019	Scientific Reports	https://doi.org/10.1038/s41598-019-46913-2	No
Understanding pseudo-albinism in sole (Solea senegalensis): a transcriptomics and metagenomics approach	2019	Scientific Reports	https://doi.org/10.1038/s41598-019-49501-6	No
Sea anemone and clownfish microbiota diversity and variation during the initial steps of symbiosis	2019	Scientific Reports	https://doi.org/10.1038/s41598-019-55756-w	No
Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	2014	Scientific Data	https://doi.org/10.1038/sdata.2014.34	No
Systematic global assessment of reef fish communities by the Reef Life Survey program	2014	Scientific Data	https://doi.org/10.1038/sdata.2014.7	No
Ocean acidification impairs vermetid reef recruitment	2014	Scientific Reports	https://doi.org/10.1038/srep04189	No
Natural high pCO2 increases autotrophy in Anemonia viridis (Anthozoa) as revealed from stable isotope (C, N) analysis	2015	Scientific Reports	https://doi.org/10.1038/srep08779	No
High-throughput sequencing and morphology perform equally well for benthic monitoring of marine ecosystems	2015	Scientific Reports	https://doi.org/10.1038/srep13932	No
Eco-physiological adaptation shapes the response of calcifying algae to nutrient limitation	2015	Scientific Reports	https://doi.org/10.1038/srep16499	No
Born small, die young: Intrinsic, size-selective mortality in marine larval fish	2015	Scientific Reports	https://doi.org/10.1038/srep17065	No
Characterization of marine diatom-infecting virus promoters in the model diatom Phaeodactylum tricornutum	2015	Scientific Reports	https://doi.org/10.1038/srep18708	No
Coral mucus fuels the sponge loop in warm- and cold-water coral reef ecosystems	2016	Scientific Reports	https://doi.org/10.1038/srep18715	No
Food supply confers calcifiers resistance to ocean acidification	2016	Scientific Reports	https://doi.org/10.1038/srep19374	No
Chloroplast phylogenomic analyses reveal the deepest-branching lineage of the Chlorophyta, Palmophyllophyceae class. nov.	2016	Scientific Reports	https://doi.org/10.1038/srep25367	No
Identification of differentially expressed genes from multipotent epithelia at the onset of an asexual development	2016	Scientific Reports	https://doi.org/10.1038/srep27357	No
Multi-species collapses at the warm edge of a warming sea	2016	Scientific Reports	https://doi.org/10.1038/srep36897	No
Survey of the green picoalga Bathycoccus genomes in the global ocean	2016	Scientific Reports	https://doi.org/10.1038/srep37900	No
A new twist on sea silk: the peculiar protein ultrastructure of fan shell and pearl oyster byssus	2018	Soft Matter	https://doi.org/10.1039/c8sm00821c	No
Supramolecular photochemistry of encapsulated caged ortho-nitrobenzyl triggers†	2019	Photochemical  Photobiological Sciences	https://doi.org/10.1039/c9pp00260j	No
Self-healing silk from the sea: role of helical hierarchical structure in Pinna nobilis byssus mechanics	2019	Soft Matter	https://doi.org/10.1039/c9sm01830a	No
Silent killers: The biochemistry of the undead	2011	The Biochemist	https://doi.org/10.1042/bio03303010	No
Vers une régénération induite du système nerveux	2015	médecine/sciences	https://doi.org/10.1051/medsci/20153101011	No
Six new dactylogyrid species (Platyhelminthes, Monogenea) from the gills of cichlids (Teleostei, Cichliformes) from the Lower Congo Basin	2018	Parasite	https://doi.org/10.1051/parasite/2018059	No
Caulerpenyne from Caulerpa Taxifolia: a comparative study between CPC and classical chromatographic techniques	2016	Planta Medica	https://doi.org/10.1055/s-0036-1596624	No
P-Sulfooxyphenylpyruvic acid derivatives from the green macroalga Caulerpa taxifolia	2016	Planta Medica	https://doi.org/10.1055/s-0036-1596631	No
International postal, quarantine and safety regulations	2019	Microbiology Australia	https://doi.org/10.1071/ma19032	No
An original adaptation of photosynthesis in the marine green alga Ostreococcus	2008	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.0802762105	No
The “Cheshire Cat” escape strategy of the coccolithophore Emiliania huxleyi in response to viral infection	2008	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.0807707105	No
Hundred years of genetic structure in a sediment revived diatom population	2011	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1013528108	No
Distant Mimivirus relative with a larger genome highlights the fundamental features of Megaviridae	2011	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1110889108	No
Phycoerythrin-specific bilin lyase–isomerase controls blue-green chromatic acclimation in marine Synechococcus	2012	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1211777109	No
An original mode of symbiosis in open ocean plankton	2012	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1212303109	No
Contribution of phenotypic heterogeneity to adaptive antibiotic resistance	2013	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1316084111	No
Marine algae and land plants share conserved phytochrome signaling systems	2014	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1416751111	No
Host-derived viral transporter protein for nitrogen uptake in infected marine phytoplankton	2017	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1708097114	No
Interplay between differentially expressed enzymes contributes to light color acclimation in marine Synechococcus	2019	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1810491116	No
bHLH-PAS protein RITMO1 regulates diel biological rhythms in the marine diatom Phaeodactylum tricornutum	2019	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1819660116	No
Permeation Properties of a P2X Receptor in the Green Algae Ostreococcus tauri	2008	Journal of Biological Chemistry	https://doi.org/10.1074/jbc.m801512200	No
Scrobicularia plana	2019	CABI Compendium	https://doi.org/10.1079/cabicompendium.64850	No
Porospora gigantea	2017	CABI Compendium	https://doi.org/10.1079/cabicompendium.68642	No
Clupea harengus (Atlantic herring)	2019	CABI Compendium	https://doi.org/10.1079/cabicompendium.88782	No
Cerastoderma edule (common edible cockle)	2019	CABI Compendium	https://doi.org/10.1079/cabicompendium.89838	No
Amphibalanus improvisus (bay barnacle)	2011	CABI Compendium	https://doi.org/10.1079/cabicompendium.91903	No
Early juvenile development of Mediterranean Liocarcinus depurator (Crustacea: Decapoda: Brachyura: Portunidae)	2011	Journal of Natural History	https://doi.org/10.1080/00222933.2011.590948	No
Characterisation of Nesoia latifolia(Halymeniaceae, Rhodophyta) from Europe with emphasis on cystocarp development and description of Nesoia mediterranea sp. nov.	2019	Phycologia	https://doi.org/10.1080/00318884.2019.1591879	No
Dictyota falklandica sp. nov. (Dictyotales, Phaeophyceae) from the Falkland Islands and southernmost South America	2019	Phycologia	https://doi.org/10.1080/00318884.2019.1648990	No
FOUR NEW NON-MARINE DIATOM TAXA FROM THE SUBANTARCTIC AND ANTARCTIC REGIONS	2010	Diatom Research	https://doi.org/10.1080/0269249x.2010.9705861	No
A Swedish subfossil find of a bowhead whale from the late Pleistocene: shore displacement, paleoecology in south-west Sweden and the identity of the Swedenborg whale (Balaena swedenborgii Liljeborg, 1867)	2013	Historical Biology	https://doi.org/10.1080/08912963.2012.757605	No
Genetic heterogeneity and physiological variation among seasonally separated clones of Skeletonema marinoi (Bacillariophyceae) in the Gullmar Fjord, Sweden	2010	European Journal of Phycology	https://doi.org/10.1080/09670260903445146	No
Ribosomal DNA phylogenies and a morphological revision provide the basis for a revised taxonomy of the Prymnesiales (Haptophyta)	2011	European Journal of Phycology	https://doi.org/10.1080/09670262.2011.594095	No
Growth and photophysiological responses of two picoplanktonic Minutocellus species, strains RCC967 and RCC703 (Bacillariophyceae)	2012	European Journal of Phycology	https://doi.org/10.1080/09670262.2012.733030	No
Genetic characterization and life cycle of the diatom Fragilariopsis kerguelensis	2013	European Journal of Phycology	https://doi.org/10.1080/09670262.2013.849360	No
Phaeocystis rex sp. nov. (Phaeocystales, Prymnesiophyceae): a new solitary species that produces a multilayered scale cell covering	2015	European Journal of Phycology	https://doi.org/10.1080/09670262.2015.1024287	No
Hidden diversity in the oomycete genus Olpidiopsis is a potential hazard to red algal cultivation and conservation worldwide	2019	European Journal of Phycology	https://doi.org/10.1080/09670262.2019.1664769	No
Cucurbit[6]uril dimer induces supramolecular polymerisation of a cationic polyethylene glycol derivative	2013	Supramolecular Chemistry	https://doi.org/10.1080/10610278.2013.842642	No
DEVELOPING UNIVERSITIES AND RESEARCH POTENTIAL IN PERIPHERAL REGIONS	2009	Regions Magazine	https://doi.org/10.1080/13673882.2009.9724791	No
The CCAP KnowledgeBase: linking protistan and cyanobacterial biological resources with taxonomic and molecular data	2013	Systematics and Biodiversity	https://doi.org/10.1080/14772000.2013.859641	No
Syllids inhabiting holdfasts of Lessonia spicata in Central Chile: diversity, systematics, and description of three new species	2017	Systematics and Biodiversity	https://doi.org/10.1080/14772000.2017.1285364	No
Notes on the cryptobiotic capability of the marine arthrotardigrades Styraconyx haploceros (Halechiniscidae) and Batillipes pennaki (Batillipedidae) from the tidal zone in Roscoff, France	2014	Marine Biology Research	https://doi.org/10.1080/17451000.2014.904883	No
First account on kinorhynchs from Portugal, with the description of two new species: Echinoderes lusitanicus sp. nov. and E. reicherti sp. nov.	2016	Marine Biology Research	https://doi.org/10.1080/17451000.2016.1154973	No
Hydroid diversity of Eilat Bay with the description of a new Zanclea species	2017	Marine Biology Research	https://doi.org/10.1080/17451000.2016.1236202	No
Ingested microscopic plastics translocate from the gut cavity of juveniles of the ascidian Ciona intestinalis	2019	The European Zoological Journal	https://doi.org/10.1080/24750263.2019.1616837	No
Sea Hare Aplysia punctata (Mollusca: Gastropoda) Can Maintain Shell Calcification under Extreme Ocean Acidification	2016	The Biological Bulletin	https://doi.org/10.1086/690094	No
Bone-Boring Worms: Characterizing the Morphology, Rate, and Method of Bioerosion by Osedax mucofloris (Annelida, Siboglinidae)	2011	The Biological Bulletin	https://doi.org/10.1086/bblv221n3p307	No
Challenges for the Maintenance and Cryopreservation of Multiple Isolates of Model Microorganisms: An Example Using the Marine Diatom Skeletonema marinoi	2017	Biopreservation and Biobanking	https://doi.org/10.1089/bio.2016.0026	No
Underpinning the Development of Seaweed Biotechnology: Cryopreservation of Brown Algae (Saccharina latissima) Gametophytes	2019	Biopreservation and Biobanking	https://doi.org/10.1089/bio.2018.0147	No
Unbiased Taxonomic Annotation of Metagenomic Samples	2018	Journal of Computational Biology	https://doi.org/10.1089/cmb.2017.0144	No
Development of an In Vitro Cell System from Zebrafish Suitable to Study Bone Cell Differentiation and Extracellular Matrix Mineralization	2013	Zebrafish	https://doi.org/10.1089/zeb.2012.0833	No
Egg activation-triggered shape change in the Dictyota dichotoma (Phaeophyceae) zygote is actin–myosin and secretion dependent	2017	Annals of Botany	https://doi.org/10.1093/aob/mcx085	No
An intimidating ornament in a female pipefish	2008	Behavioral Ecology	https://doi.org/10.1093/beheco/arn114	No
Effects of habitat complexity on mating behavior and mating success in a marine fish	2012	Behavioral Ecology	https://doi.org/10.1093/beheco/ars197	No
Linking micro- and macro-evolution at the cell type level: a view from the lophotrochozoan Platynereis dumerilii	2012	Briefings in Functional Genomics	https://doi.org/10.1093/bfgp/els049	No
MetaShot: an accurate workflow for taxon classification of host-associated microbiome from shotgun metagenomic data	2017	Bioinformatics	https://doi.org/10.1093/bioinformatics/btx036	No
CluMSID: an R package for similarity-based clustering of tandem mass spectra to aid feature annotation in metabolomics	2019	Bioinformatics	https://doi.org/10.1093/bioinformatics/btz005	No
Multilocus data reveal cryptic species in the Atlantic seabob shrimp Xiphopenaeus kroyeri (Crustacea: Decapoda)	2019	Biological Journal of the Linnean Society	https://doi.org/10.1093/biolinnean/blz065	No
Exposure to bloom-like concentrations of two marine Synechococcus cyanobacteria (strains CC9311 and CC9902) differentially alters fish behaviour	2014	Conservation Physiology	https://doi.org/10.1093/conphys/cou020	No
Impact of Ocean Acidification and Warming on the bioenergetics of developing eggs of Atlantic herring Clupea harengus	2018	Conservation Physiology	https://doi.org/10.1093/conphys/coy050	No
Ecological variation along the salinity gradient in the Baltic Sea Area and its consequences for reproduction in the common goby	2018	Current Zoology	https://doi.org/10.1093/cz/zoy006	No
Historical records from dated sediment cores reveal the multidecadal dynamic of the toxic dinoflagellate Alexandrium minutum in the Bay of Brest (France)	2016	FEMS Microbiology Ecology	https://doi.org/10.1093/femsec/fiw101	No
Biofilm interactions—bacteria modulate sexual reproduction success of the diatom Seminavis robusta	2018	FEMS Microbiology Ecology	https://doi.org/10.1093/femsec/fiy161	No
Host specificity in diatom–bacteria interactions alleviates antagonistic effects	2019	FEMS Microbiology Ecology	https://doi.org/10.1093/femsec/fiz171	No
Archivory in hypersaline aquatic environments: Haloarchaea as a dietary source for the brine shrimp Artemia	2019	FEMS Microbiology Ecology	https://doi.org/10.1093/femsec/fiz178	No
The culturable mycobiota associated with the Mediterranean sponges Aplysina cavernicola, Crambe crambe and Phorbas tenacior	2019	FEMS Microbiology Letters	https://doi.org/10.1093/femsle/fnaa014	No
Organellar Inheritance in the Green Lineage: Insights from Ostreococcus tauri	2013	Genome Biology and Evolution	https://doi.org/10.1093/gbe/evt106	No
Comparative Genomics of Listeria Sensu Lato: Genus-Wide Differences in Evolutionary Dynamics and the Progressive Gain of Complex, Potentially Pathogenicity-Related Traits through Lateral Gene Transfer	2015	Genome Biology and Evolution	https://doi.org/10.1093/gbe/evv131	No
The Utility of Genome Skimming for Phylogenomic Analyses as Demonstrated for Glycerid Relationships (Annelida, Glyceridae)	2015	Genome Biology and Evolution	https://doi.org/10.1093/gbe/evv224	No
Plastid Transcript Editing across Dinoflagellate Lineages Shows Lineage-Specific Application but Conserved Trends	2018	Genome Biology and Evolution	https://doi.org/10.1093/gbe/evy057	No
Delegating Sex: Differential Gene Expression in Stolonizing Syllids Uncovers the Hormonal Control of Reproduction	2018	Genome Biology and Evolution	https://doi.org/10.1093/gbe/evy265	No
Tracing the Evolution of the Plastome and Mitogenome in the Chloropicophyceae Uncovered Convergent tRNA Gene Losses and a Variant Plastid Genetic Code	2019	Genome Biology and Evolution	https://doi.org/10.1093/gbe/evz074	No
First Estimation of the Spontaneous Mutation Rate in Diatoms	2019	Genome Biology and Evolution	https://doi.org/10.1093/gbe/evz130	No
PEMA: a flexible Pipeline for Environmental DNA Metabarcoding Analysis of the 16S/18S ribosomal RNA, ITS, and COI marker genes	2020	GigaScience	https://doi.org/10.1093/gigascience/giaa022	No
Full genome survey and dynamics of gene expression in the greater amberjack Seriola dumerili	2017	GigaScience	https://doi.org/10.1093/gigascience/gix108	No
10KP: A phylodiverse genome sequencing plan	2018	GigaScience	https://doi.org/10.1093/gigascience/giy013	No
A haplotype-resolved draft genome of the European sardine (Sardina pilchardus)	2019	GigaScience	https://doi.org/10.1093/gigascience/giz059	No
Molecular Phylogenies Support Homoplasy of Multiple Morphological Characters Used in the Taxonomy of Heteroscleromorpha (Porifera: Demospongiae)	2013	Integrative and Comparative Biology	https://doi.org/10.1093/icb/ict065	No
Dredging-induced turbid plumes affect bio-irrigation and biogeochemistry in sediments inhabited by Lanice conchilega (Pallas, 1766)	2018	ICES Journal of Marine Science	https://doi.org/10.1093/icesjms/fsy122	No
